timestamp,device_id,data_type,register,value,function
2025-12-02T05:21:58.999726,esp-device-1,modbus,0,2417,READ_HOLDING_REGISTER
2025-12-02T05:22:58.999726,esp-device-1,modbus,0,4022,READ_HOLDING_REGISTER
2025-12-02T05:23:58.999726,esp-device-1,modbus,0,2380,READ_HOLDING_REGISTER
2025-12-02T05:24:58.999726,esp-device-1,modbus,0,2453,READ_HOLDING_REGISTER
2025-12-02T05:25:58.999726,esp-device-1,modbus,0,3537,READ_HOLDING_REGISTER
2025-12-02T05:26:58.999726,esp-device-1,modbus,0,2372,READ_HOLDING_REGISTER
2025-12-02T05:27:58.999726,esp-device-1,modbus,0,2421,READ_HOLDING_REGISTER
2025-12-02T05:28:58.999726,esp-device-1,modbus,0,2387,READ_HOLDING_REGISTER
2025-12-02T05:29:58.999726,esp-device-1,modbus,0,2445,READ_HOLDING_REGISTER
2025-12-02T05:30:58.999726,esp-device-1,modbus,0,2412,READ_HOLDING_REGISTER
2025-12-02T05:31:58.999726,esp-device-1,modbus,0,2384,READ_HOLDING_REGISTER
2025-12-02T05:32:58.999726,esp-device-1,modbus,0,2384,READ_HOLDING_REGISTER
2025-12-02T05:33:58.999726,esp-device-1,modbus,0,2439,READ_HOLDING_REGISTER
2025-12-02T05:34:58.999726,esp-device-1,modbus,0,2366,READ_HOLDING_REGISTER
2025-12-02T05:35:58.999726,esp-device-1,modbus,0,2375,READ_HOLDING_REGISTER
2025-12-02T05:36:58.999726,esp-device-1,modbus,0,2431,READ_HOLDING_REGISTER
2025-12-02T05:37:58.999726,esp-device-1,modbus,0,2436,READ_HOLDING_REGISTER
2025-12-02T05:38:58.999726,esp-device-1,modbus,0,2371,READ_HOLDING_REGISTER
2025-12-02T05:39:58.999726,esp-device-1,modbus,0,2454,READ_HOLDING_REGISTER
2025-12-02T05:40:58.999726,esp-device-1,modbus,0,2434,READ_HOLDING_REGISTER
2025-12-02T05:41:58.999726,esp-device-1,modbus,0,2412,READ_HOLDING_REGISTER
2025-12-02T05:42:58.999726,esp-device-1,modbus,0,2462,READ_HOLDING_REGISTER
2025-12-02T05:43:58.999726,esp-device-1,modbus,0,2387,READ_HOLDING_REGISTER
2025-12-02T05:44:58.999726,esp-device-1,modbus,0,3759,READ_HOLDING_REGISTER
2025-12-02T05:45:58.999726,esp-device-1,modbus,0,2438,READ_HOLDING_REGISTER
2025-12-02T05:46:58.999726,esp-device-1,modbus,0,2406,READ_HOLDING_REGISTER
2025-12-02T05:47:58.999726,esp-device-1,modbus,0,2401,READ_HOLDING_REGISTER
2025-12-02T05:48:58.999726,esp-device-1,modbus,0,2362,READ_HOLDING_REGISTER
2025-12-02T05:49:58.999726,esp-device-1,modbus,0,2455,READ_HOLDING_REGISTER
2025-12-02T05:50:58.999726,esp-device-1,modbus,0,2461,READ_HOLDING_REGISTER
2025-12-02T05:51:58.999726,esp-device-1,modbus,0,2421,READ_HOLDING_REGISTER
2025-12-02T05:52:58.999726,esp-device-1,modbus,0,2366,READ_HOLDING_REGISTER
2025-12-02T05:53:58.999726,esp-device-1,modbus,0,2454,READ_HOLDING_REGISTER
2025-12-02T05:54:58.999726,esp-device-1,modbus,0,2375,READ_HOLDING_REGISTER
2025-12-02T05:55:58.999726,esp-device-1,modbus,0,2450,READ_HOLDING_REGISTER
2025-12-02T05:56:58.999726,esp-device-1,modbus,0,2433,READ_HOLDING_REGISTER
2025-12-02T05:57:58.999726,esp-device-1,modbus,0,2377,READ_HOLDING_REGISTER
2025-12-02T05:58:58.999726,esp-device-1,modbus,0,2411,READ_HOLDING_REGISTER
2025-12-02T05:59:58.999726,esp-device-1,modbus,0,2402,READ_HOLDING_REGISTER
2025-12-02T06:00:58.999726,esp-device-1,modbus,0,2460,READ_HOLDING_REGISTER
2025-12-02T06:01:58.999726,esp-device-1,modbus,0,2398,READ_HOLDING_REGISTER
2025-12-02T06:02:58.999726,esp-device-1,modbus,0,2407,READ_HOLDING_REGISTER
2025-12-02T06:03:58.999726,esp-device-1,modbus,0,2460,READ_HOLDING_REGISTER
2025-12-02T06:04:58.999726,esp-device-1,modbus,0,2381,READ_HOLDING_REGISTER
2025-12-02T06:05:58.999726,esp-device-1,modbus,0,2447,READ_HOLDING_REGISTER
2025-12-02T06:06:58.999726,esp-device-1,modbus,0,2464,READ_HOLDING_REGISTER
2025-12-02T06:07:58.999726,esp-device-1,modbus,0,2446,READ_HOLDING_REGISTER
2025-12-02T06:08:58.999726,esp-device-1,modbus,0,2421,READ_HOLDING_REGISTER
2025-12-02T06:09:58.999726,esp-device-1,modbus,0,2383,READ_HOLDING_REGISTER
2025-12-02T06:10:58.999726,esp-device-1,modbus,0,2466,READ_HOLDING_REGISTER
2025-12-02T06:11:58.999726,esp-device-1,modbus,0,2473,READ_HOLDING_REGISTER
2025-12-02T06:12:58.999726,esp-device-1,modbus,0,2428,READ_HOLDING_REGISTER
2025-12-02T06:13:58.999726,esp-device-1,modbus,0,2456,READ_HOLDING_REGISTER
2025-12-02T06:14:58.999726,esp-device-1,modbus,0,2422,READ_HOLDING_REGISTER
2025-12-02T06:15:58.999726,esp-device-1,modbus,0,2490,READ_HOLDING_REGISTER
2025-12-02T06:16:58.999726,esp-device-1,modbus,0,2448,READ_HOLDING_REGISTER
2025-12-02T06:17:58.999726,esp-device-1,modbus,0,2443,READ_HOLDING_REGISTER
2025-12-02T06:18:58.999726,esp-device-1,modbus,0,2429,READ_HOLDING_REGISTER
2025-12-02T06:19:58.999726,esp-device-1,modbus,0,2446,READ_HOLDING_REGISTER
2025-12-02T06:20:58.999726,esp-device-1,modbus,0,2479,READ_HOLDING_REGISTER
2025-12-02T06:21:58.999726,esp-device-1,modbus,0,2467,READ_HOLDING_REGISTER
2025-12-02T06:22:58.999726,esp-device-1,modbus,0,2429,READ_HOLDING_REGISTER
2025-12-02T06:23:58.999726,esp-device-1,modbus,0,2473,READ_HOLDING_REGISTER
2025-12-02T06:24:58.999726,esp-device-1,modbus,0,2404,READ_HOLDING_REGISTER
2025-12-02T06:25:58.999726,esp-device-1,modbus,0,2460,READ_HOLDING_REGISTER
2025-12-02T06:26:58.999726,esp-device-1,modbus,0,2441,READ_HOLDING_REGISTER
2025-12-02T06:27:58.999726,esp-device-1,modbus,0,2482,READ_HOLDING_REGISTER
2025-12-02T06:28:58.999726,esp-device-1,modbus,0,2461,READ_HOLDING_REGISTER
2025-12-02T06:29:58.999726,esp-device-1,modbus,0,2432,READ_HOLDING_REGISTER
2025-12-02T06:30:58.999726,esp-device-1,modbus,0,2465,READ_HOLDING_REGISTER
2025-12-02T06:31:58.999726,esp-device-1,modbus,0,2487,READ_HOLDING_REGISTER
2025-12-02T06:32:58.999726,esp-device-1,modbus,0,2400,READ_HOLDING_REGISTER
2025-12-02T06:33:58.999726,esp-device-1,modbus,0,2415,READ_HOLDING_REGISTER
2025-12-02T06:34:58.999726,esp-device-1,modbus,0,2461,READ_HOLDING_REGISTER
2025-12-02T06:35:58.999726,esp-device-1,modbus,0,2487,READ_HOLDING_REGISTER
2025-12-02T06:36:58.999726,esp-device-1,modbus,0,2458,READ_HOLDING_REGISTER
2025-12-02T06:37:58.999726,esp-device-1,modbus,0,2481,READ_HOLDING_REGISTER
2025-12-02T06:38:58.999726,esp-device-1,modbus,0,2468,READ_HOLDING_REGISTER
2025-12-02T06:39:58.999726,esp-device-1,modbus,0,2484,READ_HOLDING_REGISTER
2025-12-02T06:40:58.999726,esp-device-1,modbus,0,4023,READ_HOLDING_REGISTER
2025-12-02T06:41:58.999726,esp-device-1,modbus,0,2414,READ_HOLDING_REGISTER
2025-12-02T06:42:58.999726,esp-device-1,modbus,0,4012,READ_HOLDING_REGISTER
2025-12-02T06:43:58.999726,esp-device-1,modbus,0,3598,READ_HOLDING_REGISTER
2025-12-02T06:44:58.999726,esp-device-1,modbus,0,2461,READ_HOLDING_REGISTER
2025-12-02T06:45:58.999726,esp-device-1,modbus,0,2414,READ_HOLDING_REGISTER
2025-12-02T06:46:58.999726,esp-device-1,modbus,0,2481,READ_HOLDING_REGISTER
2025-12-02T06:47:58.999726,esp-device-1,modbus,0,2488,READ_HOLDING_REGISTER
2025-12-02T06:48:58.999726,esp-device-1,modbus,0,2480,READ_HOLDING_REGISTER
2025-12-02T06:49:58.999726,esp-device-1,modbus,0,2501,READ_HOLDING_REGISTER
2025-12-02T06:50:58.999726,esp-device-1,modbus,0,2494,READ_HOLDING_REGISTER
2025-12-02T06:51:58.999726,esp-device-1,modbus,0,2499,READ_HOLDING_REGISTER
2025-12-02T06:52:58.999726,esp-device-1,modbus,0,2491,READ_HOLDING_REGISTER
2025-12-02T06:53:58.999726,esp-device-1,modbus,0,2453,READ_HOLDING_REGISTER
2025-12-02T06:54:58.999726,esp-device-1,modbus,0,2458,READ_HOLDING_REGISTER
2025-12-02T06:55:58.999726,esp-device-1,modbus,0,2514,READ_HOLDING_REGISTER
2025-12-02T06:56:58.999726,esp-device-1,modbus,0,2445,READ_HOLDING_REGISTER
2025-12-02T06:57:58.999726,esp-device-1,modbus,0,2493,READ_HOLDING_REGISTER
2025-12-02T06:58:58.999726,esp-device-1,modbus,0,2493,READ_HOLDING_REGISTER
2025-12-02T06:59:58.999726,esp-device-1,modbus,0,2466,READ_HOLDING_REGISTER
2025-12-02T07:00:58.999726,esp-device-1,modbus,0,2503,READ_HOLDING_REGISTER
2025-12-02T07:01:58.999726,esp-device-1,modbus,0,2461,READ_HOLDING_REGISTER
2025-12-02T07:02:58.999726,esp-device-1,modbus,0,2453,READ_HOLDING_REGISTER
2025-12-02T07:03:58.999726,esp-device-1,modbus,0,2475,READ_HOLDING_REGISTER
2025-12-02T07:04:58.999726,esp-device-1,modbus,0,3918,READ_HOLDING_REGISTER
2025-12-02T07:05:58.999726,esp-device-1,modbus,0,4080,READ_HOLDING_REGISTER
2025-12-02T07:06:58.999726,esp-device-1,modbus,0,2400,READ_HOLDING_REGISTER
2025-12-02T07:07:58.999726,esp-device-1,modbus,0,2490,READ_HOLDING_REGISTER
2025-12-02T07:08:58.999726,esp-device-1,modbus,0,2399,READ_HOLDING_REGISTER
2025-12-02T07:09:58.999726,esp-device-1,modbus,0,2433,READ_HOLDING_REGISTER
2025-12-02T07:10:58.999726,esp-device-1,modbus,0,2490,READ_HOLDING_REGISTER
2025-12-02T07:11:58.999726,esp-device-1,modbus,0,2404,READ_HOLDING_REGISTER
2025-12-02T07:12:58.999726,esp-device-1,modbus,0,2484,READ_HOLDING_REGISTER
2025-12-02T07:13:58.999726,esp-device-1,modbus,0,2451,READ_HOLDING_REGISTER
2025-12-02T07:14:58.999726,esp-device-1,modbus,0,3838,READ_HOLDING_REGISTER
2025-12-02T07:15:58.999726,esp-device-1,modbus,0,2453,READ_HOLDING_REGISTER
2025-12-02T07:16:58.999726,esp-device-1,modbus,0,2500,READ_HOLDING_REGISTER
2025-12-02T07:17:58.999726,esp-device-1,modbus,0,2475,READ_HOLDING_REGISTER
2025-12-02T07:18:58.999726,esp-device-1,modbus,0,2432,READ_HOLDING_REGISTER
2025-12-02T07:19:58.999726,esp-device-1,modbus,0,2480,READ_HOLDING_REGISTER
2025-12-02T07:20:58.999726,esp-device-1,modbus,0,2497,READ_HOLDING_REGISTER
2025-12-02T07:21:58.999726,esp-device-1,modbus,0,2435,READ_HOLDING_REGISTER
2025-12-02T07:22:58.999726,esp-device-1,modbus,0,2424,READ_HOLDING_REGISTER
2025-12-02T07:23:58.999726,esp-device-1,modbus,0,2452,READ_HOLDING_REGISTER
2025-12-02T07:24:58.999726,esp-device-1,modbus,0,2409,READ_HOLDING_REGISTER
2025-12-02T07:25:58.999726,esp-device-1,modbus,0,2433,READ_HOLDING_REGISTER
2025-12-02T07:26:58.999726,esp-device-1,modbus,0,2407,READ_HOLDING_REGISTER
2025-12-02T07:27:58.999726,esp-device-1,modbus,0,2418,READ_HOLDING_REGISTER
2025-12-02T07:28:58.999726,esp-device-1,modbus,0,2463,READ_HOLDING_REGISTER
2025-12-02T07:29:58.999726,esp-device-1,modbus,0,2406,READ_HOLDING_REGISTER
2025-12-02T07:30:58.999726,esp-device-1,modbus,0,2465,READ_HOLDING_REGISTER
2025-12-02T07:31:58.999726,esp-device-1,modbus,0,2453,READ_HOLDING_REGISTER
2025-12-02T07:32:58.999726,esp-device-1,modbus,0,2480,READ_HOLDING_REGISTER
2025-12-02T07:33:58.999726,esp-device-1,modbus,0,2439,READ_HOLDING_REGISTER
2025-12-02T07:34:58.999726,esp-device-1,modbus,0,3510,READ_HOLDING_REGISTER
2025-12-02T07:35:58.999726,esp-device-1,modbus,0,2401,READ_HOLDING_REGISTER
2025-12-02T07:36:58.999726,esp-device-1,modbus,0,3662,READ_HOLDING_REGISTER
2025-12-02T07:37:58.999726,esp-device-1,modbus,0,2406,READ_HOLDING_REGISTER
2025-12-02T07:38:58.999726,esp-device-1,modbus,0,2481,READ_HOLDING_REGISTER
2025-12-02T07:39:58.999726,esp-device-1,modbus,0,2443,READ_HOLDING_REGISTER
2025-12-02T07:40:58.999726,esp-device-1,modbus,0,2462,READ_HOLDING_REGISTER
2025-12-02T07:41:58.999726,esp-device-1,modbus,0,2445,READ_HOLDING_REGISTER
2025-12-02T07:42:58.999726,esp-device-1,modbus,0,2435,READ_HOLDING_REGISTER
2025-12-02T07:43:58.999726,esp-device-1,modbus,0,2443,READ_HOLDING_REGISTER
2025-12-02T07:44:58.999726,esp-device-1,modbus,0,2421,READ_HOLDING_REGISTER
2025-12-02T07:45:58.999726,esp-device-1,modbus,0,2477,READ_HOLDING_REGISTER
2025-12-02T07:46:58.999726,esp-device-1,modbus,0,2420,READ_HOLDING_REGISTER
2025-12-02T07:47:58.999726,esp-device-1,modbus,0,2434,READ_HOLDING_REGISTER
2025-12-02T07:48:58.999726,esp-device-1,modbus,0,4013,READ_HOLDING_REGISTER
2025-12-02T07:49:58.999726,esp-device-1,modbus,0,2386,READ_HOLDING_REGISTER
2025-12-02T07:50:58.999726,esp-device-1,modbus,0,2452,READ_HOLDING_REGISTER
2025-12-02T07:51:58.999726,esp-device-1,modbus,0,2418,READ_HOLDING_REGISTER
2025-12-02T07:52:58.999726,esp-device-1,modbus,0,2447,READ_HOLDING_REGISTER
2025-12-02T07:53:58.999726,esp-device-1,modbus,0,2420,READ_HOLDING_REGISTER
2025-12-02T07:54:58.999726,esp-device-1,modbus,0,2424,READ_HOLDING_REGISTER
2025-12-02T07:55:58.999726,esp-device-1,modbus,0,3698,READ_HOLDING_REGISTER
2025-12-02T07:56:58.999726,esp-device-1,modbus,0,2447,READ_HOLDING_REGISTER
2025-12-02T07:57:58.999726,esp-device-1,modbus,0,2418,READ_HOLDING_REGISTER
2025-12-02T07:58:58.999726,esp-device-1,modbus,0,2448,READ_HOLDING_REGISTER
2025-12-02T07:59:58.999726,esp-device-1,modbus,0,2468,READ_HOLDING_REGISTER
2025-12-02T08:00:58.999726,esp-device-1,modbus,0,2456,READ_HOLDING_REGISTER
2025-12-02T08:01:58.999726,esp-device-1,modbus,0,3761,READ_HOLDING_REGISTER
2025-12-02T08:02:58.999726,esp-device-1,modbus,0,2430,READ_HOLDING_REGISTER
2025-12-02T08:03:58.999726,esp-device-1,modbus,0,2442,READ_HOLDING_REGISTER
2025-12-02T08:04:58.999726,esp-device-1,modbus,0,4086,READ_HOLDING_REGISTER
2025-12-02T08:05:58.999726,esp-device-1,modbus,0,2434,READ_HOLDING_REGISTER
2025-12-02T08:06:58.999726,esp-device-1,modbus,0,2475,READ_HOLDING_REGISTER
2025-12-02T08:07:58.999726,esp-device-1,modbus,0,2422,READ_HOLDING_REGISTER
2025-12-02T08:08:58.999726,esp-device-1,modbus,0,2383,READ_HOLDING_REGISTER
2025-12-02T08:09:58.999726,esp-device-1,modbus,0,3848,READ_HOLDING_REGISTER
2025-12-02T08:10:58.999726,esp-device-1,modbus,0,2437,READ_HOLDING_REGISTER
2025-12-02T08:11:58.999726,esp-device-1,modbus,0,4075,READ_HOLDING_REGISTER
2025-12-02T08:12:58.999726,esp-device-1,modbus,0,2436,READ_HOLDING_REGISTER
2025-12-02T08:13:58.999726,esp-device-1,modbus,0,2474,READ_HOLDING_REGISTER
2025-12-02T08:14:58.999726,esp-device-1,modbus,0,2442,READ_HOLDING_REGISTER
2025-12-02T08:15:58.999726,esp-device-1,modbus,0,2396,READ_HOLDING_REGISTER
2025-12-02T08:16:58.999726,esp-device-1,modbus,0,2480,READ_HOLDING_REGISTER
2025-12-02T08:17:58.999726,esp-device-1,modbus,0,2434,READ_HOLDING_REGISTER
2025-12-02T08:18:58.999726,esp-device-1,modbus,0,2466,READ_HOLDING_REGISTER
2025-12-02T08:19:58.999726,esp-device-1,modbus,0,2412,READ_HOLDING_REGISTER
2025-12-02T08:20:58.999726,esp-device-1,modbus,0,2474,READ_HOLDING_REGISTER
2025-12-02T08:21:58.999726,esp-device-1,modbus,0,2390,READ_HOLDING_REGISTER
2025-12-02T08:22:58.999726,esp-device-1,modbus,0,2437,READ_HOLDING_REGISTER
2025-12-02T08:23:58.999726,esp-device-1,modbus,0,2414,READ_HOLDING_REGISTER
2025-12-02T08:24:58.999726,esp-device-1,modbus,0,2411,READ_HOLDING_REGISTER
2025-12-02T08:25:58.999726,esp-device-1,modbus,0,2433,READ_HOLDING_REGISTER
2025-12-02T08:26:58.999726,esp-device-1,modbus,0,2376,READ_HOLDING_REGISTER
2025-12-02T08:27:58.999726,esp-device-1,modbus,0,2399,READ_HOLDING_REGISTER
2025-12-02T08:28:58.999726,esp-device-1,modbus,0,2441,READ_HOLDING_REGISTER
2025-12-02T08:29:58.999726,esp-device-1,modbus,0,2452,READ_HOLDING_REGISTER
2025-12-02T08:30:58.999726,esp-device-1,modbus,0,2419,READ_HOLDING_REGISTER
2025-12-02T08:31:58.999726,esp-device-1,modbus,0,2407,READ_HOLDING_REGISTER
2025-12-02T08:32:58.999726,esp-device-1,modbus,0,2413,READ_HOLDING_REGISTER
2025-12-02T08:33:58.999726,esp-device-1,modbus,0,2354,READ_HOLDING_REGISTER
2025-12-02T08:34:58.999726,esp-device-1,modbus,0,2358,READ_HOLDING_REGISTER
2025-12-02T08:35:58.999726,esp-device-1,modbus,0,2367,READ_HOLDING_REGISTER
2025-12-02T08:36:58.999726,esp-device-1,modbus,0,2367,READ_HOLDING_REGISTER
2025-12-02T08:37:58.999726,esp-device-1,modbus,0,2400,READ_HOLDING_REGISTER
2025-12-02T08:38:58.999726,esp-device-1,modbus,0,2420,READ_HOLDING_REGISTER
2025-12-02T08:39:58.999726,esp-device-1,modbus,0,2370,READ_HOLDING_REGISTER
2025-12-02T08:40:58.999726,esp-device-1,modbus,0,2423,READ_HOLDING_REGISTER
2025-12-02T08:41:58.999726,esp-device-1,modbus,0,2392,READ_HOLDING_REGISTER
2025-12-02T08:42:58.999726,esp-device-1,modbus,0,3563,READ_HOLDING_REGISTER
2025-12-02T08:43:58.999726,esp-device-1,modbus,0,2402,READ_HOLDING_REGISTER
2025-12-02T08:44:58.999726,esp-device-1,modbus,0,2423,READ_HOLDING_REGISTER
2025-12-02T08:45:58.999726,esp-device-1,modbus,0,2411,READ_HOLDING_REGISTER
2025-12-02T08:46:58.999726,esp-device-1,modbus,0,3520,READ_HOLDING_REGISTER
2025-12-02T08:47:58.999726,esp-device-1,modbus,0,3739,READ_HOLDING_REGISTER
2025-12-02T08:48:58.999726,esp-device-1,modbus,0,2417,READ_HOLDING_REGISTER
2025-12-02T08:49:58.999726,esp-device-1,modbus,0,2380,READ_HOLDING_REGISTER
2025-12-02T08:50:58.999726,esp-device-1,modbus,0,2368,READ_HOLDING_REGISTER
2025-12-02T08:51:58.999726,esp-device-1,modbus,0,2409,READ_HOLDING_REGISTER
2025-12-02T08:52:58.999726,esp-device-1,modbus,0,2383,READ_HOLDING_REGISTER
2025-12-02T08:53:58.999726,esp-device-1,modbus,0,2400,READ_HOLDING_REGISTER
