timestamp,device_id,data_type,register,value,function
2025-12-10T18:37:13.255086,esp-device-1,modbus,0,1543,READ_HOLDING_REGISTER
2025-12-10T18:38:13.255086,esp-device-1,modbus,0,1451,READ_HOLDING_REGISTER
2025-12-10T18:39:13.255086,esp-device-1,modbus,0,1564,READ_HOLDING_REGISTER
2025-12-10T18:40:13.255086,esp-device-1,modbus,0,1530,READ_HOLDING_REGISTER
2025-12-10T18:41:13.255086,esp-device-1,modbus,0,1577,READ_HOLDING_REGISTER
2025-12-10T18:42:13.255086,esp-device-1,modbus,0,1520,READ_HOLDING_REGISTER
2025-12-10T18:43:13.255086,esp-device-1,modbus,0,1464,READ_HOLDING_REGISTER
2025-12-10T18:44:13.255086,esp-device-1,modbus,0,1626,READ_HOLDING_REGISTER
2025-12-10T18:45:13.255086,esp-device-1,modbus,0,1500,READ_HOLDING_REGISTER
2025-12-10T18:46:13.255086,esp-device-1,modbus,0,1496,READ_HOLDING_REGISTER
2025-12-10T18:47:13.255086,esp-device-1,modbus,0,3590,READ_HOLDING_REGISTER
2025-12-10T18:48:13.255086,esp-device-1,modbus,0,1493,READ_HOLDING_REGISTER
2025-12-10T18:49:13.255086,esp-device-1,modbus,0,3763,READ_HOLDING_REGISTER
2025-12-10T18:50:13.255086,esp-device-1,modbus,0,1617,READ_HOLDING_REGISTER
2025-12-10T18:51:13.255086,esp-device-1,modbus,0,1547,READ_HOLDING_REGISTER
2025-12-10T18:52:13.255086,esp-device-1,modbus,0,1584,READ_HOLDING_REGISTER
2025-12-10T18:53:13.255086,esp-device-1,modbus,0,1623,READ_HOLDING_REGISTER
2025-12-10T18:54:13.255086,esp-device-1,modbus,0,1552,READ_HOLDING_REGISTER
2025-12-10T18:55:13.255086,esp-device-1,modbus,0,3523,READ_HOLDING_REGISTER
2025-12-10T18:56:13.255086,esp-device-1,modbus,0,1583,READ_HOLDING_REGISTER
2025-12-10T18:57:13.255086,esp-device-1,modbus,0,3798,READ_HOLDING_REGISTER
2025-12-10T18:58:13.255086,esp-device-1,modbus,0,1481,READ_HOLDING_REGISTER
2025-12-10T18:59:13.255086,esp-device-1,modbus,0,1521,READ_HOLDING_REGISTER
2025-12-10T19:00:13.255086,esp-device-1,modbus,0,1583,READ_HOLDING_REGISTER
2025-12-10T19:01:13.255086,esp-device-1,modbus,0,1491,READ_HOLDING_REGISTER
2025-12-10T19:02:13.255086,esp-device-1,modbus,0,1553,READ_HOLDING_REGISTER
2025-12-10T19:03:13.255086,esp-device-1,modbus,0,1502,READ_HOLDING_REGISTER
2025-12-10T19:04:13.255086,esp-device-1,modbus,0,3717,READ_HOLDING_REGISTER
2025-12-10T19:05:13.255086,esp-device-1,modbus,0,3546,READ_HOLDING_REGISTER
2025-12-10T19:06:13.255086,esp-device-1,modbus,0,1647,READ_HOLDING_REGISTER
2025-12-10T19:07:13.255086,esp-device-1,modbus,0,1475,READ_HOLDING_REGISTER
2025-12-10T19:08:13.255086,esp-device-1,modbus,0,1542,READ_HOLDING_REGISTER
2025-12-10T19:09:13.255086,esp-device-1,modbus,0,1471,READ_HOLDING_REGISTER
2025-12-10T19:10:13.255086,esp-device-1,modbus,0,3708,READ_HOLDING_REGISTER
2025-12-10T19:11:13.255086,esp-device-1,modbus,0,1615,READ_HOLDING_REGISTER
2025-12-10T19:12:13.255086,esp-device-1,modbus,0,1525,READ_HOLDING_REGISTER
2025-12-10T19:13:13.255086,esp-device-1,modbus,0,1517,READ_HOLDING_REGISTER
2025-12-10T19:14:13.255086,esp-device-1,modbus,0,1548,READ_HOLDING_REGISTER
2025-12-10T19:15:13.255086,esp-device-1,modbus,0,1607,READ_HOLDING_REGISTER
2025-12-10T19:16:13.255086,esp-device-1,modbus,0,1590,READ_HOLDING_REGISTER
2025-12-10T19:17:13.255086,esp-device-1,modbus,0,1458,READ_HOLDING_REGISTER
2025-12-10T19:18:13.255086,esp-device-1,modbus,0,3614,READ_HOLDING_REGISTER
2025-12-10T19:19:13.255086,esp-device-1,modbus,0,1474,READ_HOLDING_REGISTER
2025-12-10T19:20:13.255086,esp-device-1,modbus,0,1565,READ_HOLDING_REGISTER
2025-12-10T19:21:13.255086,esp-device-1,modbus,0,1453,READ_HOLDING_REGISTER
2025-12-10T19:22:13.255086,esp-device-1,modbus,0,1556,READ_HOLDING_REGISTER
2025-12-10T19:23:13.255086,esp-device-1,modbus,0,1516,READ_HOLDING_REGISTER
2025-12-10T19:24:13.255086,esp-device-1,modbus,0,1583,READ_HOLDING_REGISTER
2025-12-10T19:25:13.255086,esp-device-1,modbus,0,1511,READ_HOLDING_REGISTER
2025-12-10T19:26:13.255086,esp-device-1,modbus,0,3647,READ_HOLDING_REGISTER
2025-12-10T19:27:13.255086,esp-device-1,modbus,0,1438,READ_HOLDING_REGISTER
2025-12-10T19:28:13.255086,esp-device-1,modbus,0,1478,READ_HOLDING_REGISTER
2025-12-10T19:29:13.255086,esp-device-1,modbus,0,1466,READ_HOLDING_REGISTER
2025-12-10T19:30:13.255086,esp-device-1,modbus,0,1546,READ_HOLDING_REGISTER
2025-12-10T19:31:13.255086,esp-device-1,modbus,0,1419,READ_HOLDING_REGISTER
2025-12-10T19:32:13.255086,esp-device-1,modbus,0,1550,READ_HOLDING_REGISTER
2025-12-10T19:33:13.255086,esp-device-1,modbus,0,1573,READ_HOLDING_REGISTER
2025-12-10T19:34:13.255086,esp-device-1,modbus,0,1510,READ_HOLDING_REGISTER
2025-12-10T19:35:13.255086,esp-device-1,modbus,0,1513,READ_HOLDING_REGISTER
2025-12-10T19:36:13.255086,esp-device-1,modbus,0,1562,READ_HOLDING_REGISTER
2025-12-10T19:37:13.255086,esp-device-1,modbus,0,1600,READ_HOLDING_REGISTER
2025-12-10T19:38:13.255086,esp-device-1,modbus,0,1594,READ_HOLDING_REGISTER
2025-12-10T19:39:13.255086,esp-device-1,modbus,0,1520,READ_HOLDING_REGISTER
2025-12-10T19:40:13.255086,esp-device-1,modbus,0,3683,READ_HOLDING_REGISTER
2025-12-10T19:41:13.255086,esp-device-1,modbus,0,1582,READ_HOLDING_REGISTER
2025-12-10T19:42:13.255086,esp-device-1,modbus,0,1483,READ_HOLDING_REGISTER
2025-12-10T19:43:13.255086,esp-device-1,modbus,0,1598,READ_HOLDING_REGISTER
2025-12-10T19:44:13.255086,esp-device-1,modbus,0,1549,READ_HOLDING_REGISTER
2025-12-10T19:45:13.255086,esp-device-1,modbus,0,1545,READ_HOLDING_REGISTER
2025-12-10T19:46:13.255086,esp-device-1,modbus,0,1590,READ_HOLDING_REGISTER
2025-12-10T19:47:13.255086,esp-device-1,modbus,0,1606,READ_HOLDING_REGISTER
2025-12-10T19:48:13.255086,esp-device-1,modbus,0,1473,READ_HOLDING_REGISTER
2025-12-10T19:49:13.255086,esp-device-1,modbus,0,1430,READ_HOLDING_REGISTER
2025-12-10T19:50:13.255086,esp-device-1,modbus,0,1406,READ_HOLDING_REGISTER
2025-12-10T19:51:13.255086,esp-device-1,modbus,0,1593,READ_HOLDING_REGISTER
2025-12-10T19:52:13.255086,esp-device-1,modbus,0,1418,READ_HOLDING_REGISTER
2025-12-10T19:53:13.255086,esp-device-1,modbus,0,1581,READ_HOLDING_REGISTER
2025-12-10T19:54:13.255086,esp-device-1,modbus,0,1604,READ_HOLDING_REGISTER
2025-12-10T19:55:13.255086,esp-device-1,modbus,0,1485,READ_HOLDING_REGISTER
2025-12-10T19:56:13.255086,esp-device-1,modbus,0,1508,READ_HOLDING_REGISTER
2025-12-10T19:57:13.255086,esp-device-1,modbus,0,1504,READ_HOLDING_REGISTER
2025-12-10T19:58:13.255086,esp-device-1,modbus,0,1466,READ_HOLDING_REGISTER
2025-12-10T19:59:13.255086,esp-device-1,modbus,0,1613,READ_HOLDING_REGISTER
2025-12-10T20:00:13.255086,esp-device-1,modbus,0,1589,READ_HOLDING_REGISTER
2025-12-10T20:01:13.255086,esp-device-1,modbus,0,1520,READ_HOLDING_REGISTER
2025-12-10T20:02:13.255086,esp-device-1,modbus,0,1428,READ_HOLDING_REGISTER
2025-12-10T20:03:13.255086,esp-device-1,modbus,0,1575,READ_HOLDING_REGISTER
2025-12-10T20:04:13.255086,esp-device-1,modbus,0,1438,READ_HOLDING_REGISTER
2025-12-10T20:05:13.255086,esp-device-1,modbus,0,1477,READ_HOLDING_REGISTER
2025-12-10T20:06:13.255086,esp-device-1,modbus,0,1613,READ_HOLDING_REGISTER
2025-12-10T20:07:13.255086,esp-device-1,modbus,0,1456,READ_HOLDING_REGISTER
2025-12-10T20:08:13.255086,esp-device-1,modbus,0,1491,READ_HOLDING_REGISTER
2025-12-10T20:09:13.255086,esp-device-1,modbus,0,1478,READ_HOLDING_REGISTER
2025-12-10T20:10:13.255086,esp-device-1,modbus,0,1572,READ_HOLDING_REGISTER
2025-12-10T20:11:13.255086,esp-device-1,modbus,0,3615,READ_HOLDING_REGISTER
2025-12-10T20:12:13.255086,esp-device-1,modbus,0,1523,READ_HOLDING_REGISTER
2025-12-10T20:13:13.255086,esp-device-1,modbus,0,3795,READ_HOLDING_REGISTER
2025-12-10T20:14:13.255086,esp-device-1,modbus,0,1508,READ_HOLDING_REGISTER
2025-12-10T20:15:13.255086,esp-device-1,modbus,0,1476,READ_HOLDING_REGISTER
2025-12-10T20:16:13.255086,esp-device-1,modbus,0,1458,READ_HOLDING_REGISTER
2025-12-10T20:17:13.255086,esp-device-1,modbus,0,1568,READ_HOLDING_REGISTER
2025-12-10T20:18:13.255086,esp-device-1,modbus,0,1585,READ_HOLDING_REGISTER
2025-12-10T20:19:13.255086,esp-device-1,modbus,0,1511,READ_HOLDING_REGISTER
2025-12-10T20:20:13.255086,esp-device-1,modbus,0,1500,READ_HOLDING_REGISTER
2025-12-10T20:21:13.255086,esp-device-1,modbus,0,1476,READ_HOLDING_REGISTER
2025-12-10T20:22:13.255086,esp-device-1,modbus,0,1568,READ_HOLDING_REGISTER
2025-12-10T20:23:13.255086,esp-device-1,modbus,0,1480,READ_HOLDING_REGISTER
2025-12-10T20:24:13.255086,esp-device-1,modbus,0,1604,READ_HOLDING_REGISTER
2025-12-10T20:25:13.255086,esp-device-1,modbus,0,1557,READ_HOLDING_REGISTER
2025-12-10T20:26:13.255086,esp-device-1,modbus,0,1500,READ_HOLDING_REGISTER
2025-12-10T20:27:13.255086,esp-device-1,modbus,0,1486,READ_HOLDING_REGISTER
2025-12-10T20:28:13.255086,esp-device-1,modbus,0,3596,READ_HOLDING_REGISTER
2025-12-10T20:29:13.255086,esp-device-1,modbus,0,1574,READ_HOLDING_REGISTER
2025-12-10T20:30:13.255086,esp-device-1,modbus,0,1530,READ_HOLDING_REGISTER
2025-12-10T20:31:13.255086,esp-device-1,modbus,0,1620,READ_HOLDING_REGISTER
2025-12-10T20:32:13.255086,esp-device-1,modbus,0,1538,READ_HOLDING_REGISTER
2025-12-10T20:33:13.255086,esp-device-1,modbus,0,1585,READ_HOLDING_REGISTER
2025-12-10T20:34:13.255086,esp-device-1,modbus,0,1546,READ_HOLDING_REGISTER
2025-12-10T20:35:13.255086,esp-device-1,modbus,0,1632,READ_HOLDING_REGISTER
2025-12-10T20:36:13.255086,esp-device-1,modbus,0,1490,READ_HOLDING_REGISTER
2025-12-10T20:37:13.255086,esp-device-1,modbus,0,1611,READ_HOLDING_REGISTER
2025-12-10T20:38:13.255086,esp-device-1,modbus,0,1611,READ_HOLDING_REGISTER
2025-12-10T20:39:13.255086,esp-device-1,modbus,0,1454,READ_HOLDING_REGISTER
2025-12-10T20:40:13.255086,esp-device-1,modbus,0,1539,READ_HOLDING_REGISTER
2025-12-10T20:41:13.255086,esp-device-1,modbus,0,1523,READ_HOLDING_REGISTER
2025-12-10T20:42:13.255086,esp-device-1,modbus,0,1470,READ_HOLDING_REGISTER
2025-12-10T20:43:13.255086,esp-device-1,modbus,0,1491,READ_HOLDING_REGISTER
2025-12-10T20:44:13.255086,esp-device-1,modbus,0,1508,READ_HOLDING_REGISTER
2025-12-10T20:45:13.255086,esp-device-1,modbus,0,1510,READ_HOLDING_REGISTER
2025-12-10T20:46:13.255086,esp-device-1,modbus,0,1565,READ_HOLDING_REGISTER
2025-12-10T20:47:13.255086,esp-device-1,modbus,0,3613,READ_HOLDING_REGISTER
2025-12-10T20:48:13.255086,esp-device-1,modbus,0,1617,READ_HOLDING_REGISTER
2025-12-10T20:49:13.255086,esp-device-1,modbus,0,1532,READ_HOLDING_REGISTER
2025-12-10T20:50:13.255086,esp-device-1,modbus,0,1504,READ_HOLDING_REGISTER
2025-12-10T20:51:13.255086,esp-device-1,modbus,0,1550,READ_HOLDING_REGISTER
2025-12-10T20:52:13.255086,esp-device-1,modbus,0,1609,READ_HOLDING_REGISTER
2025-12-10T20:53:13.255086,esp-device-1,modbus,0,1534,READ_HOLDING_REGISTER
2025-12-10T20:54:13.255086,esp-device-1,modbus,0,1471,READ_HOLDING_REGISTER
2025-12-10T20:55:13.255086,esp-device-1,modbus,0,1618,READ_HOLDING_REGISTER
2025-12-10T20:56:13.255086,esp-device-1,modbus,0,1556,READ_HOLDING_REGISTER
2025-12-10T20:57:13.255086,esp-device-1,modbus,0,1468,READ_HOLDING_REGISTER
2025-12-10T20:58:13.255086,esp-device-1,modbus,0,1594,READ_HOLDING_REGISTER
2025-12-10T20:59:13.255086,esp-device-1,modbus,0,1564,READ_HOLDING_REGISTER
2025-12-10T21:00:13.255086,esp-device-1,modbus,0,3587,READ_HOLDING_REGISTER
2025-12-10T21:01:13.255086,esp-device-1,modbus,0,1661,READ_HOLDING_REGISTER
2025-12-10T21:02:13.255086,esp-device-1,modbus,0,1663,READ_HOLDING_REGISTER
2025-12-10T21:03:13.255086,esp-device-1,modbus,0,1492,READ_HOLDING_REGISTER
2025-12-10T21:04:13.255086,esp-device-1,modbus,0,1545,READ_HOLDING_REGISTER
2025-12-10T21:05:13.255086,esp-device-1,modbus,0,1528,READ_HOLDING_REGISTER
2025-12-10T21:06:13.255086,esp-device-1,modbus,0,3635,READ_HOLDING_REGISTER
2025-12-10T21:07:13.255086,esp-device-1,modbus,0,3649,READ_HOLDING_REGISTER
2025-12-10T21:08:13.255086,esp-device-1,modbus,0,1668,READ_HOLDING_REGISTER
2025-12-10T21:09:13.255086,esp-device-1,modbus,0,1473,READ_HOLDING_REGISTER
2025-12-10T21:10:13.255086,esp-device-1,modbus,0,1491,READ_HOLDING_REGISTER
2025-12-10T21:11:13.255086,esp-device-1,modbus,0,1547,READ_HOLDING_REGISTER
2025-12-10T21:12:13.255086,esp-device-1,modbus,0,3788,READ_HOLDING_REGISTER
2025-12-10T21:13:13.255086,esp-device-1,modbus,0,1646,READ_HOLDING_REGISTER
2025-12-10T21:14:13.255086,esp-device-1,modbus,0,1664,READ_HOLDING_REGISTER
2025-12-10T21:15:13.255086,esp-device-1,modbus,0,1492,READ_HOLDING_REGISTER
2025-12-10T21:16:13.255086,esp-device-1,modbus,0,1520,READ_HOLDING_REGISTER
2025-12-10T21:17:13.255086,esp-device-1,modbus,0,1507,READ_HOLDING_REGISTER
2025-12-10T21:18:13.255086,esp-device-1,modbus,0,1613,READ_HOLDING_REGISTER
2025-12-10T21:19:13.255086,esp-device-1,modbus,0,1642,READ_HOLDING_REGISTER
2025-12-10T21:20:13.255086,esp-device-1,modbus,0,1549,READ_HOLDING_REGISTER
2025-12-10T21:21:13.255086,esp-device-1,modbus,0,1582,READ_HOLDING_REGISTER
2025-12-10T21:22:13.255086,esp-device-1,modbus,0,1508,READ_HOLDING_REGISTER
2025-12-10T21:23:13.255086,esp-device-1,modbus,0,1563,READ_HOLDING_REGISTER
2025-12-10T21:24:13.255086,esp-device-1,modbus,0,1559,READ_HOLDING_REGISTER
2025-12-10T21:25:13.255086,esp-device-1,modbus,0,1501,READ_HOLDING_REGISTER
2025-12-10T21:26:13.255086,esp-device-1,modbus,0,1647,READ_HOLDING_REGISTER
2025-12-10T21:27:13.255086,esp-device-1,modbus,0,1495,READ_HOLDING_REGISTER
2025-12-10T21:28:13.255086,esp-device-1,modbus,0,1557,READ_HOLDING_REGISTER
2025-12-10T21:29:13.255086,esp-device-1,modbus,0,1586,READ_HOLDING_REGISTER
2025-12-10T21:30:13.255086,esp-device-1,modbus,0,3775,READ_HOLDING_REGISTER
2025-12-10T21:31:13.255086,esp-device-1,modbus,0,1606,READ_HOLDING_REGISTER
2025-12-10T21:32:13.255086,esp-device-1,modbus,0,1502,READ_HOLDING_REGISTER
2025-12-10T21:33:13.255086,esp-device-1,modbus,0,1579,READ_HOLDING_REGISTER
2025-12-10T21:34:13.255086,esp-device-1,modbus,0,1662,READ_HOLDING_REGISTER
2025-12-10T21:35:13.255086,esp-device-1,modbus,0,1643,READ_HOLDING_REGISTER
2025-12-10T21:36:13.255086,esp-device-1,modbus,0,3654,READ_HOLDING_REGISTER
2025-12-10T21:37:13.255086,esp-device-1,modbus,0,1586,READ_HOLDING_REGISTER
2025-12-10T21:38:13.255086,esp-device-1,modbus,0,1539,READ_HOLDING_REGISTER
2025-12-10T21:39:13.255086,esp-device-1,modbus,0,1522,READ_HOLDING_REGISTER
2025-12-10T21:40:13.255086,esp-device-1,modbus,0,1625,READ_HOLDING_REGISTER
2025-12-10T21:41:13.255086,esp-device-1,modbus,0,1501,READ_HOLDING_REGISTER
2025-12-10T21:42:13.255086,esp-device-1,modbus,0,1563,READ_HOLDING_REGISTER
2025-12-10T21:43:13.255086,esp-device-1,modbus,0,3582,READ_HOLDING_REGISTER
2025-12-10T21:44:13.255086,esp-device-1,modbus,0,1511,READ_HOLDING_REGISTER
2025-12-10T21:45:13.255086,esp-device-1,modbus,0,1586,READ_HOLDING_REGISTER
2025-12-10T21:46:13.255086,esp-device-1,modbus,0,3599,READ_HOLDING_REGISTER
2025-12-10T21:47:13.255086,esp-device-1,modbus,0,1492,READ_HOLDING_REGISTER
2025-12-10T21:48:13.255086,esp-device-1,modbus,0,1614,READ_HOLDING_REGISTER
2025-12-10T21:49:13.255086,esp-device-1,modbus,0,1630,READ_HOLDING_REGISTER
2025-12-10T21:50:13.255086,esp-device-1,modbus,0,1603,READ_HOLDING_REGISTER
2025-12-10T21:51:13.255086,esp-device-1,modbus,0,1618,READ_HOLDING_REGISTER
2025-12-10T21:52:13.255086,esp-device-1,modbus,0,1548,READ_HOLDING_REGISTER
2025-12-10T21:53:13.255086,esp-device-1,modbus,0,1583,READ_HOLDING_REGISTER
2025-12-10T21:54:13.255086,esp-device-1,modbus,0,1657,READ_HOLDING_REGISTER
2025-12-10T21:55:13.255086,esp-device-1,modbus,0,1645,READ_HOLDING_REGISTER
2025-12-10T21:56:13.255086,esp-device-1,modbus,0,1541,READ_HOLDING_REGISTER
2025-12-10T21:57:13.255086,esp-device-1,modbus,0,3669,READ_HOLDING_REGISTER
2025-12-10T21:58:13.255086,esp-device-1,modbus,0,1691,READ_HOLDING_REGISTER
2025-12-10T21:59:13.255086,esp-device-1,modbus,0,1689,READ_HOLDING_REGISTER
2025-12-10T22:00:13.255086,esp-device-1,modbus,0,1638,READ_HOLDING_REGISTER
2025-12-10T22:01:13.255086,esp-device-1,modbus,0,1602,READ_HOLDING_REGISTER
2025-12-10T22:02:13.255086,esp-device-1,modbus,0,1605,READ_HOLDING_REGISTER
2025-12-10T22:03:13.255086,esp-device-1,modbus,0,1552,READ_HOLDING_REGISTER
